tweet_id,timestamp,name,dogstage,quotient,breed,retweet_count,favourite_count,text,expanded_urls
754856583969079297,2016-07-18 01:53:28,Winnie,,1.1,golden_retriever,2870,7616,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear ,"https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1"
754449512966619136,2016-07-16 22:55:55,Dex,,1.1,beagle,846,4147,This is Dex. He can see into your past and future. Mesmerizing af 11/10 ,https://twitter.com/dog_rates/status/754449512966619136/photo/1
754120377874386944,2016-07-16 01:08:03,,,1.0,chow,2670,8655,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 ",https://twitter.com/dog_rates/status/754120377874386944/photo/1
754011816964026368,2016-07-15 17:56:40,Charlie,,1.2,french_bulldog,4079,9726,This is Charlie. He pouts until he gets to go on the swing. 12/10 manipulative af ,"https://twitter.com/dog_rates/status/754011816964026368/photo/1,https://twitter.com/dog_rates/status/754011816964026368/photo/1"
753655901052166144,2016-07-14 18:22:23,,,1.0,miniature_pinscher,2492,6458,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 ",https://twitter.com/dog_rates/status/753655901052166144/photo/1
753398408988139520,2016-07-14 01:19:12,Scout,,1.2,whippet,2186,6384,This is Scout. Her batteries are low. 12/10 precious af ,https://twitter.com/dog_rates/status/753398408988139520/video/1
753375668877008896,2016-07-13 23:48:51,Hank,,,bluetick,2655,8411,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn ,https://twitter.com/dog_rates/status/753375668877008896/photo/1
753294487569522689,2016-07-13 18:26:16,Ace,,1.1,chow,1191,3758,This is Ace. He's a window washer. One of the best around. 11/10 helpful af ,https://twitter.com/dog_rates/status/753294487569522689/photo/1
753026973505581056,2016-07-13 00:43:15,Tayzie,,1.0,pembroke,1109,4283,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af ,"https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1"
752917284578922496,2016-07-12 17:27:23,Grizzie,,1.1,german_shepherd,1790,7592,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet ,https://twitter.com/dog_rates/status/752917284578922496/photo/1
752682090207055872,2016-07-12 01:52:49,,doggo,1.0,german_shepherd,1846,6642,Nothing better than a doggo and a sunset. 10/10 majestic af ,"https://twitter.com/dog_rates/status/752682090207055872/photo/1,https://twitter.com/dog_rates/status/752682090207055872/photo/1"
752660715232722944,2016-07-12 00:27:52,,doggo,1.0,english_setter,1794,4878,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 ","https://twitter.com/dog_rates/status/752660715232722944/photo/1,https://twitter.com/dog_rates/status/752660715232722944/photo/1"
752519690950500352,2016-07-11 15:07:30,,puppo,1.1,labrador_retriever,3917,8157,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push ,"https://twitter.com/dog_rates/status/752519690950500352/photo/1,https://twitter.com/dog_rates/status/752519690950500352/photo/1,https://twitter.com/dog_rates/status/752519690950500352/photo/1"
752334515931054080,2016-07-11 02:51:40,,doggo,,bedlington_terrier,1263,4238,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) ,https://twitter.com/dog_rates/status/752334515931054080/video/1
752173152931807232,2016-07-10 16:10:29,Brody,,1.2,labrador_retriever,2106,6569,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him ,"https://twitter.com/dog_rates/status/752173152931807232/photo/1,https://twitter.com/dog_rates/status/752173152931807232/photo/1"
751937170840121344,2016-07-10 00:32:46,Ruby,,1.1,lakeland_terrier,1530,5770,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 ,https://twitter.com/dog_rates/status/751937170840121344/photo/1
751830394383790080,2016-07-09 17:28:29,Tucker,,1.2,chow,2227,6428,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to ,"https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1"
751598357617971201,2016-07-09 02:06:27,Toby,,1.3,toy_poodle,3440,8699,This is Toby. A cat got his tongue. 13/10 adorable af ,"https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1"
751583847268179968,2016-07-09 01:08:47,,multistage,,dalmatian,1265,4849,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho ,https://twitter.com/dog_rates/status/751583847268179968/photo/1
751538714308972544,2016-07-08 22:09:27,Max,,1.0,labrador_retriever,1445,5547,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af ,"https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1"
751456908746354688,2016-07-08 16:44:23,,pupper,1.2,golden_retriever,1127,3516,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) ,https://twitter.com/dog_rates/status/751456908746354688/video/1
751251247299190784,2016-07-08 03:07:09,Gilbert,,1.0,walker_hound,6695,13791,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert ,https://twitter.com/dog_rates/status/751251247299190784/video/1
751205363882532864,2016-07-08 00:04:50,,,1.2,labrador_retriever,2086,6948,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 ","https://twitter.com/dog_rates/status/751205363882532864/photo/1,https://twitter.com/dog_rates/status/751205363882532864/photo/1"
751132876104687617,2016-07-07 19:16:47,Cooper,puppo,1.0,labrador_retriever,1480,5610,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? ,"https://twitter.com/dog_rates/status/751132876104687617/photo/1,https://twitter.com/dog_rates/status/751132876104687617/photo/1"
750868782890057730,2016-07-07 01:47:22,Milo,pupper,1.1,toy_poodle,1595,5306,Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper ,"https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1"
750719632563142656,2016-07-06 15:54:42,Meyer,,1.2,pembroke,5747,14621,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af ,https://twitter.com/dog_rates/status/750719632563142656/photo/1
750429297815552001,2016-07-05 20:41:01,Arnie,,1.2,golden_retriever,4947,14569,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 ,"https://twitter.com/dog_rates/status/750429297815552001/photo/1,https://twitter.com/dog_rates/status/750429297815552001/photo/1"
750383411068534784,2016-07-05 17:38:41,Zoe,pupper,,border_collie,1309,5005,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper ,https://twitter.com/dog_rates/status/750383411068534784/photo/1
750147208377409536,2016-07-05 02:00:06,,,1.3,pug,1095,3409,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all ",https://twitter.com/dog_rates/status/750147208377409536/photo/1
750132105863102464,2016-07-05 01:00:05,Stewie,,1.1,toy_poodle,1440,3990,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af ,https://twitter.com/dog_rates/status/750132105863102464/photo/1
750117059602808832,2016-07-05 00:00:18,Calvin,,1.0,shih-tzu,1466,4740,This is Calvin. He just loves America so much. 10/10 would roll around in flag with ,"https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1"
750101899009982464,2016-07-04 23:00:03,Lilah,,1.1,golden_retriever,959,3344,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 ,"https://twitter.com/dog_rates/status/750101899009982464/photo/1,https://twitter.com/dog_rates/status/750101899009982464/photo/1"
750086836815486976,2016-07-04 22:00:12,Spanky,,1.2,pug,613,2383,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 ,https://twitter.com/dog_rates/status/750086836815486976/photo/1
750071704093859840,2016-07-04 21:00:04,,pupper,1.0,redbone,3802,8653,Pause your cookout and admire this pupper's nifty hat. 10/10 ,"https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1"
750056684286914561,2016-07-04 20:00:23,Jameson,,1.1,saluki,1011,3444,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica ,https://twitter.com/dog_rates/status/750056684286914561/photo/1
750041628174217216,2016-07-04 19:00:33,Beau,,1.3,labrador_retriever,703,3502,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying ,https://twitter.com/dog_rates/status/750041628174217216/photo/1
750026558547456000,2016-07-04 18:00:41,Jax,,1.0,standard_poodle,888,2986,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s ,https://twitter.com/dog_rates/status/750026558547456000/photo/1
750011400160841729,2016-07-04 17:00:26,Piper,doggo,1.1,boston_bull,1035,3568,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 ,https://twitter.com/dog_rates/status/750011400160841729/photo/1
749996283729883136,2016-07-04 16:00:22,Bo,,1.2,old_english_sheepdog,919,3331,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife ,https://twitter.com/dog_rates/status/749996283729883136/photo/1
749774190421639168,2016-07-04 01:17:51,Lucy,,1.2,pekinese,1493,5114,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face ,https://twitter.com/dog_rates/status/749774190421639168/photo/1
749417653287129088,2016-07-03 01:41:06,Finn,pupper,1.1,papillon,1904,6721,This is Finn. He's the most unphotogenic pupper of all time. 11/10 ,"https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1"
749403093750648834,2016-07-03 00:43:15,,,1.0,chesapeake_bay_retriever,622,2892,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 ,https://twitter.com/dog_rates/status/749403093750648834/photo/1
749395845976588288,2016-07-03 00:14:27,George,,1.0,pomeranian,3951,9488,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 ,"https://twitter.com/dog_rates/status/749395845976588288/photo/1,https://twitter.com/dog_rates/status/749395845976588288/photo/1"
749317047558017024,2016-07-02 19:01:20,Blu,floofer,1.2,wire-haired_fox_terrier,2509,6076,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with ,https://twitter.com/dog_rates/status/749317047558017024/video/1
749064354620928000,2016-07-02 02:17:13,Winston,,1.1,pug,1714,5277,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston ,"https://twitter.com/dog_rates/status/749064354620928000/photo/1,https://twitter.com/dog_rates/status/749064354620928000/photo/1"
749036806121881602,2016-07-02 00:27:45,Dietrich,doggo,,west_highland_white_terrier,896,3425,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort ,https://twitter.com/dog_rates/status/749036806121881602/photo/1
748977405889503236,2016-07-01 20:31:43,,,1.0,german_short-haired_pointer,3759,11235,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 ,https://twitter.com/dog_rates/status/748977405889503236/photo/1
748932637671223296,2016-07-01 17:33:49,Divine,doggo,1.3,borzoi,2564,6461,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet ,https://twitter.com/dog_rates/status/748932637671223296/photo/1
748699167502000129,2016-07-01 02:06:06,Tripp,,1.1,pembroke,1814,5213,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp ,"https://twitter.com/dog_rates/status/748699167502000129/photo/1,https://twitter.com/dog_rates/status/748699167502000129/photo/1"
748575535303884801,2016-06-30 17:54:50,,pupper,,soft-coated_wheaten_terrier,2272,6696,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 ,https://twitter.com/dog_rates/status/748575535303884801/photo/1
748568946752774144,2016-06-30 17:28:39,Cora,,1.2,tibetan_terrier,776,2411,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) ,https://twitter.com/dog_rates/status/748568946752774144/video/1
748346686624440324,2016-06-30 02:45:28,,,1.0,borzoi,1413,5735,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 ",https://twitter.com/dog_rates/status/748346686624440324/photo/1
748324050481647620,2016-06-30 01:15:31,Duke,,1.1,shetland_sheepdog,867,4078,This is Duke. He permanently looks like he just tripped over something. 11/10 ,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1"
747963614829678593,2016-06-29 01:23:16,,pupper,1.0,kelpie,2444,6397,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts ,https://twitter.com/dog_rates/status/747963614829678593/photo/1
747933425676525569,2016-06-28 23:23:19,,,1.1,samoyed,2894,7310,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 ,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1"
747885874273214464,2016-06-28 20:14:22,,,,kuvasz,1116,3243,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 ,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1"
747844099428986880,2016-06-28 17:28:22,Huxley,,1.1,pembroke,851,3084,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat ,https://twitter.com/dog_rates/status/747844099428986880/photo/1
747816857231626240,2016-06-28 15:40:07,,,,pembroke,1316,5346,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk ,https://twitter.com/dog_rates/status/747816857231626240/photo/1
747600769478692864,2016-06-28 01:21:27,Bookstore,,1.0,chesapeake_bay_retriever,619,2545,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively ,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1"
747594051852075008,2016-06-28 00:54:46,,,1.1,basenji,1205,4065,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 ,https://twitter.com/dog_rates/status/747594051852075008/photo/1
747512671126323200,2016-06-27 19:31:23,,,1.0,cardigan,1803,6110,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 ,https://twitter.com/dog_rates/status/747512671126323200/photo/1
747219827526344708,2016-06-27 00:07:44,Atticus,,1.1,shetland_sheepdog,1791,5792,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 ,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1"
747103485104099331,2016-06-26 16:25:26,,,1.1,labrador_retriever,4548,10534,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 ","https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1"
746872823977771008,2016-06-26 01:08:52,,,1.1,pembroke,2429,6593,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 ,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1"
746818907684614144,2016-06-25 21:34:37,,,1.3,ibizan_hound,1944,5807,"Guys... Dog Jesus 2.0
13/10 buoyant af ",https://twitter.com/dog_rates/status/746818907684614144/photo/1
746790600704425984,2016-06-25 19:42:08,,,1.0,boston_bull,1806,5345,When you just can't resist... 10/10 topnotch tongue ,"https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1"
746726898085036033,2016-06-25 15:29:00,Abby,,1.2,golden_retriever,2037,6648,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving ,https://twitter.com/dog_rates/status/746726898085036033/photo/1
746507379341139972,2016-06-25 00:56:43,Shiloh,,1.0,toy_poodle,1226,5094,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet ,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1"
746369468511756288,2016-06-24 15:48:42,,,,german_shepherd,1854,6637,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 ,https://twitter.com/dog_rates/status/746369468511756288/photo/1
746131877086527488,2016-06-24 00:04:36,Gustav,,1.0,chow,2511,7565,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away ,https://twitter.com/dog_rates/status/746131877086527488/photo/1
746056683365994496,2016-06-23 19:05:49,Arlen,pupper,1.1,shetland_sheepdog,931,3904,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers ,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1"
745789745784041472,2016-06-23 01:25:06,Gus,,1.0,pekinese,1207,4437,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need ,https://twitter.com/dog_rates/status/745789745784041472/photo/1
745712589599014916,2016-06-22 20:18:30,Percy,,,chow,2636,7652,This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway ,https://twitter.com/dog_rates/status/745712589599014916/photo/1
745433870967832576,2016-06-22 01:50:58,Lenox,doggo,1.0,basset,2894,7824,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around ,"https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1"
745422732645535745,2016-06-22 01:06:43,,,,labrador_retriever,2768,9412,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 ,https://twitter.com/dog_rates/status/745422732645535745/photo/1
745057283344719872,2016-06-21 00:54:33,Oliver,,1.2,shetland_sheepdog,2585,7945,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom ,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1"
744995568523612160,2016-06-20 20:49:19,Abby,puppo,,old_english_sheepdog,716,3277,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo ,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1"
744971049620602880,2016-06-20 19:11:53,Indie,,1.2,toy_poodle,3042,8652,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af ,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1"
744709971296780288,2016-06-20 01:54:27,Harvey,,1.0,shetland_sheepdog,1771,6150,This is Harvey. He's stealthy af. 10/10 would do my best to pet ,https://twitter.com/dog_rates/status/744709971296780288/photo/1
744334592493166593,2016-06-19 01:02:50,Blanket,,1.1,samoyed,2412,7443,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy ,https://twitter.com/dog_rates/status/744334592493166593/photo/1
744234799360020481,2016-06-18 18:26:18,,doggo,1.3,labrador_retriever,79515,131075,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) ,https://twitter.com/dog_rates/status/744234799360020481/video/1
743980027717509120,2016-06-18 01:33:55,Geno,,1.1,bull_mastiff,1231,4551,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face ,https://twitter.com/dog_rates/status/743980027717509120/photo/1
743895849529389061,2016-06-17 19:59:26,,,1.0,dalmatian,1087,3999,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 ,https://twitter.com/dog_rates/status/743895849529389061/photo/1
743609206067040256,2016-06-17 01:00:24,Stark,,1.0,weimaraner,1560,4917,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist ,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1"
743545585370791937,2016-06-16 20:47:36,Bentley,,1.1,standard_poodle,1066,3863,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 ,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1"
743253157753532416,2016-06-16 01:25:36,Kilo,puppo,1.0,malamute,1366,4624,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo ",https://twitter.com/dog_rates/status/743253157753532416/photo/1
743222593470234624,2016-06-15 23:24:09,,pupper,1.2,kuvasz,2164,6792,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately ,https://twitter.com/dog_rates/status/743222593470234624/photo/1
743210557239623680,2016-06-15 22:36:19,Kayla,,1.0,golden_retriever,1560,4215,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af ",https://twitter.com/dog_rates/status/743210557239623680/photo/1
742423170473463808,2016-06-13 18:27:32,Bell,,1.2,pug,4319,10812,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand ,https://twitter.com/dog_rates/status/742423170473463808/photo/1
742385895052087300,2016-06-13 15:59:24,Phil,,1.1,cardigan,2266,7457,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil ,https://twitter.com/dog_rates/status/742385895052087300/photo/1
742150209887731712,2016-06-13 00:22:53,Edmund,pupper,,french_bulldog,1783,5661,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper ,https://twitter.com/dog_rates/status/742150209887731712/photo/1
741793263812808706,2016-06-12 00:44:30,,,1.0,kuvasz,1698,4982,When your crush won't pay attention to you. Both 10/10 tragic af ,"https://twitter.com/dog_rates/status/741793263812808706/photo/1,https://twitter.com/dog_rates/status/741793263812808706/photo/1"
741743634094141440,2016-06-11 21:27:17,Aqua,pupper,1.1,labrador_retriever,3144,8945,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af ,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1"
741438259667034112,2016-06-11 01:13:51,Tucker,,,chesapeake_bay_retriever,937,4026,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup ,https://twitter.com/dog_rates/status/741438259667034112/photo/1
741303864243200000,2016-06-10 16:19:48,Theodore,,1.2,chihuahua,3650,9631,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af ,https://twitter.com/dog_rates/status/741303864243200000/photo/1
741067306818797568,2016-06-10 00:39:48,,multistage,1.2,golden_retriever,3520,10342,This is just downright precious af. 12/10 for both pupper and doggo ,https://twitter.com/dog_rates/status/741067306818797568/photo/1
740995100998766593,2016-06-09 19:52:53,Leo,,1.0,malamute,3154,7018,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 ,https://twitter.com/dog_rates/status/740995100998766593/photo/1
740711788199743490,2016-06-09 01:07:06,,,,toy_poodle,1062,3736,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet ,https://twitter.com/dog_rates/status/740711788199743490/photo/1
740676976021798912,2016-06-08 22:48:46,Baloo,pupper,1.1,norwegian_elkhound,7724,19881,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper ",https://twitter.com/dog_rates/status/740676976021798912/photo/1
740373189193256964,2016-06-08 02:41:38,Bretagne,,1.4,golden_retriever,9220,20648,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP ","https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1"
740359016048689152,2016-06-08 01:45:19,Chase,,,golden_retriever,967,3610,This is Chase. He's in a predicament. 9/10 help is on the way buddy ,https://twitter.com/dog_rates/status/740359016048689152/photo/1
740214038584557568,2016-06-07 16:09:13,,,1.0,chesapeake_bay_retriever,2220,7335,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 ,https://twitter.com/dog_rates/status/740214038584557568/photo/1
739979191639244800,2016-06-07 00:36:02,Nollie,,1.2,irish_water_spaniel,6719,21898,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 ,https://twitter.com/dog_rates/status/739979191639244800/photo/1
739932936087216128,2016-06-06 21:32:13,Rorie,,1.0,redbone,1217,4443,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with ,https://twitter.com/dog_rates/status/739932936087216128/photo/1
739844404073074688,2016-06-06 15:40:26,Simba,,1.2,toy_poodle,966,4138,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well ,https://twitter.com/dog_rates/status/739844404073074688/photo/1
739606147276148736,2016-06-05 23:53:41,Benji,pupper,,blenheim_spaniel,1876,5897,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 ,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1"
739544079319588864,2016-06-05 19:47:03,,,1.0,labrador_retriever,24319,43694,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 ,https://twitter.com/dog_rates/status/739544079319588864/photo/1
